condition;mu;density;rxn1;rxn2;rxn3;rxn4;Ribosome
1;0.4343214969374447;1.0;0.7217287093084281;0.2782712906915718;0.5872087336978308;0.23892245876193552;0.5752298566917732
1;0.23697323678398974;1.0;0.37612124709422856;0.6238787529057714;0.3427919282674774;0.3792306085556291;0.2948484219741936
1;0.10506529302456574;1.0;0.7840557497962596;0.21594425020374045;0.3931911184345747;0.11383012543668018;0.12401172434395802
1;0.34813886142393846;1.0;0.42596989805396257;0.5740301019460374;0.11089589772333328;0.42007175969212734;0.44561588245296285
1;0.21723690018012656;1.0;0.3468636147418037;0.6531363852581963;0.13480466146991735;0.23895308173466734;0.2624405933711131
1;0.1480993355062852;1.0;0.7658429480366026;0.23415705196339742;0.4150946180007624;0.10039292765864381;0.17679882829199534
1;0.21410557619710155;1.0;0.2224241150696139;0.7775758849303861;0.020946616268393604;0.3970925369259552;0.2585778509791993
1;0.35200977324696203;1.0;0.6172017446815329;0.3827982553184671;0.3423433872934605;0.1876799600518993;0.516114860975515
1;0.5264864806018261;1.0;0.7904407671076131;0.20955923289238687;0.6926502454071939;0.19092467398855253;0.725196671746003
1;0.21895374575522566;1.0;0.19090551875208916;0.8090944812479108;0.1773919914665831;0.31368630427099875;0.2667264557551646
1;0.32084807488098976;1.0;0.35786783144625967;0.6421321685537403;0.18959117296903247;0.2670492496365306;0.4133514075075607
1;0.35422814059351243;1.0;0.2988755913692456;0.7011244086307544;0.12049741736620574;0.6801591877544004;0.4598556001764375
1;0.026217685917299106;1.0;0.40868924105737714;0.5913107589426229;0.31038885475690864;0.5208333122649658;0.03128726715970613
1;0.12689503634375998;1.0;0.6661015303240143;0.33389846967598563;0.6148195556510259;0.25712417912891755;0.1557156890934306
1;0.4443658732540207;1.0;0.8044387768792861;0.1955612231207139;0.6710299351916625;0.15918008486334687;0.5904700048485227
1;0.3352094204328682;1.0;0.7277547821537047;0.27224521784629524;0.4551541423365363;0.08593738743336456;0.4249720066795785
1;0.019702454961231523;1.0;0.4397500262130014;0.5602499737869986;0.31324831105267753;0.27047860678735297;0.022946772919996986
1;0.4617757412760633;1.0;0.5168032766375616;0.4831967233624383;0.38094294631101905;0.31631609120184145;0.6261814218432599
1;0.41185546748478763;1.0;0.8871656267832604;0.11283437321673959;0.7586992272108077;0.10856858891252151;0.5457125774460706
1;0.14422517250026046;1.0;0.8295653029469275;0.17043469705307246;0.13368025794990077;0.10629780529858297;0.16941687226509855
1;0.14296049428512833;1.0;0.45856963604640455;0.5414303639535955;0.20699662951367437;0.3898860669825025;0.17164058851370645
1;0.18215709635264024;1.0;0.8767057831022992;0.12329421689770083;0.38640861407622273;0.034223040046499925;0.2178708645390481
1;0.10566981991592347;1.0;0.4376566126523179;0.5623433873476821;0.3330383989479483;0.33271703675962544;0.12648996346349972
1;0.40368235033721234;1.0;0.4525407253039502;0.5474592746960498;0.17535232131496062;0.4775999689877213;0.5271634897794862
1;0.06986034647347039;1.0;0.19766496325716543;0.8023350367428346;0.009913162127333557;0.10483744128714015;0.0797304631211771
1;0.13398610530957555;1.0;0.3642700293704223;0.6357299706295777;0.18926246406746958;0.3278139388417209;0.15941666704023294
1;0.15391948153136217;1.0;0.8498289780973539;0.15017102190264608;0.24407262359255671;0.11715689282088317;0.1820498175430154
1;0.4323424850147559;1.0;0.6345846270540061;0.36541537294599385;0.4598362040191408;0.2285634481189225;0.5715514279971368
1;0.04118895971150124;1.0;0.1960904766072632;0.8039095233927368;0.18946927880946346;0.29698055814029756;0.04812640991990344
1;0.07804121268556458;1.0;0.4839314081992113;0.5160685918007887;0.39930669712920874;0.127314009946864;0.09173370111308195
1;0.12916718259312465;1.0;0.3384791800260917;0.6615208199739083;0.22524202122504056;0.1757680565859704;0.15209646759289194
1;0.5167947866122661;1.0;0.8200532507152184;0.17994674928478163;0.6393457165087162;0.1667560663660552;0.7781367730475426
1;0.05509781093897749;1.0;0.546927689183494;0.45307231081650606;0.1947297470800053;0.4357989814957825;0.06532753699846194
1;0.4662710322915605;1.0;0.46166121868381826;0.5383387813161817;0.2579437897834534;0.4803363418808548;0.6270045653814789
1;0.331220002735776;1.0;0.7636766447181766;0.2363233552818233;0.6284874297524692;0.09765344139165995;0.42211332643371013
1;0.19189559113361263;1.0;0.39680259288302255;0.6031974071169774;0.30527840338063117;0.2680134456076457;0.23284952205076537
1;0.04875241588947263;1.0;0.26082896599233696;0.739171034007663;0.1625624863264639;0.4107407060674736;0.057107155066534875
1;0.44759254321671926;1.0;0.795088711776823;0.20491128822317697;0.5549136601184889;0.12958605869725986;0.5994071663070503
1;0.30864602134557295;1.0;0.35048458261164317;0.6495154173883568;0.08308585096628078;0.48053909935476496;0.38709793229651274
1;0.5282990646845871;1.0;0.22460551568636766;0.7753944843136323;0.1760895253792292;0.7096583332641069;0.7277602514746173
1;0.14932728930465927;1.0;0.9811710750372642;0.018828924962735822;0.80563820073935;0.010240039306138173;0.1829327089449873
1;0.009440339837891712;1.0;0.5728850031193047;0.4271149968806954;0.2009611415433147;0.03876589227404007;0.010636919820461386
1;0.24771438581809277;1.0;0.6369533451166558;0.36304665488334426;0.44901359553311093;0.09183133297640164;0.30436541939399553
1;0.42272351714160616;1.0;0.40990499688636384;0.5900950031136362;0.2557756091191602;0.3630583161574009;0.5737239884692498
1;0.0888225768531168;1.0;0.9369514154748174;0.06304858452518262;0.36676339955731124;0.05758083909175624;0.10395055665421768
1;0.022888337785234678;1.0;0.4658432134507152;0.5341567865492848;0.2061384026758361;0.3820604228385846;0.026686687848042435
1;0.06716495848646882;1.0;0.510001194425449;0.489998805574551;0.44740236659248955;0.08158385713794344;0.07880646004838716
1;0.2297286464069974;1.0;0.657592026626104;0.34240797337389595;0.6475337649630121;0.30451237905059014;0.2949165300986824
1;0.39155488825493495;1.0;0.6221448070942502;0.37785519290574976;0.3572920014622385;0.36987406487606383;0.5139926426416617
1;0.30211790625248874;1.0;0.6251819790758829;0.3748180209241171;0.5893409265079694;0.3343550254380754;0.3894859042305786
1;0.011637197256718017;1.0;0.7798162279550038;0.22018377204499617;0.40106026438817405;0.2102916897659789;0.01362533500292269
1;0.26665442792238425;1.0;0.2981848881040855;0.7018151118959145;0.09744482614462731;0.2897442386209349;0.33174857578625055
1;0.028382384180754207;1.0;0.7598934213496649;0.24010657865033508;0.23339038041668617;0.034918770343697274;0.032209060003546536
1;0.16186612038208423;1.0;0.3073256296071799;0.6926743703928201;0.014301089004678112;0.5328851639966432;0.19447707046912047
1;0.23179290081992673;1.0;0.38681555089019426;0.6131844491098057;0.3814700872753195;0.061132409614786984;0.2870216985178925
1;0.21600937611821272;1.0;0.7945447222396155;0.20545527776038455;0.4775936314474746;0.1647146617978973;0.2652490530124277
1;0.30023782607530797;1.0;0.56762974487537;0.43237025512462995;0.13679819294443102;0.36812698056140275;0.3754078252755661
1;0.2728426470610107;1.0;0.4247907327274322;0.5752092672725678;0.026247784030209886;0.47260320861283295;0.3374190625702005
1;0.16861032843750373;1.0;0.7066367216150461;0.2933632783849539;0.571153280813571;0.07873695372599053;0.204657652152144
1;0.10299093753209011;1.0;0.3810203220997803;0.6189796779002197;0.09282616068045087;0.21048320075602608;0.11950571987566541
1;0.14214082579914453;1.0;0.5533961385470108;0.4466038614529892;0.036304624368080886;0.19196806136398217;0.16692669160198415
1;0.31201713833956296;1.0;0.8127946655895424;0.18720533441045764;0.4150179843473481;0.03207211314156066;0.43064010763821414
1;0.27520510886758287;1.0;0.21765644422486563;0.7823435557751344;0.20361866146127786;0.2750360955832701;0.3414511503891655
1;0.005791406518959593;1.0;0.7803563873916183;0.21964361260838175;0.19718393732399322;0.09321848799199706;0.006549671843563166
1;0.11888815841217637;1.0;0.0641014408536239;0.9358985591463761;0.05860708122500853;0.4870499828396211;0.14160452162481485
1;0.5943736615865168;1.0;0.8941532659453356;0.10584673405466435;0.886175384835463;0.08027988782923512;0.8771133558216527
1;0.08143638489128734;1.0;0.5134122963724881;0.48658770362751197;0.18488713745565158;0.028934053822128013;0.09334578417295243
1;0.18017986861089025;1.0;0.27621822123979345;0.7237817787602066;0.2086119372037904;0.032629370002259184;0.22609667971931013
1;0.06699316298101843;1.0;0.4499651354242913;0.5500348645757087;0.03357593643283859;0.365307487992524;0.0776377559366369
1;0.5214697600951823;1.0;0.8558776441632604;0.1441223558367396;0.8154845296513016;0.09342785460180278;0.7170309624163369
1;0.031335130789262415;1.0;0.7302697385914336;0.26973026140856643;0.043435038279632084;0.15739880812732496;0.0353916638650088
1;0.24707470487742633;1.0;0.7393639955526234;0.26063600444737656;0.18865611675115054;0.1572604358845249;0.33314913281550107
1;0.3415171605915631;1.0;0.6948869917921132;0.3051130082078867;0.23915484459018635;0.2479887660196329;0.44636131107771876
1;0.44034090481965593;1.0;0.44909334673102697;0.550906653268973;0.2812074507367323;0.4688435810766853;0.583057027103256
1;0.5236988311247274;1.0;0.2861300374158138;0.7138699625841862;0.2641399939549902;0.5478535109209718;0.7300332362298227
1;0.41889919977674034;1.0;0.4627513417227481;0.5372486582772519;0.22505342210237023;0.41409525507179756;0.5536325825016617
1;0.0057932287606855025;1.0;0.4903588389294471;0.5096411610705529;0.3602839525648092;0.19446412375424607;0.006708736777884259
1;0.3725210210326859;1.0;0.13339701601255538;0.8666029839874446;0.11769341778032899;0.6179416041742614;0.48150260575461373
1;0.372050164848535;1.0;0.368981578629754;0.631018421370246;0.367541397710635;0.4884995252124517;0.5145014521153722
1;0.19999070894462195;1.0;0.30065050046285047;0.6993494995371495;0.0777518243623518;0.303084697502883;0.24005904280266888
1;0.04561372119642697;1.0;0.47593405614454154;0.5240659438554585;0.2313342081867045;0.4702544114138094;0.054069979131193935
1;0.030333663351660194;1.0;0.44333640967131316;0.5566635903286868;0.19795812366446736;0.2421494214337236;0.03496398656622674
1;0.24492263334821948;1.0;0.28475650715768286;0.7152434928423171;0.15274196415335264;0.6251978562240164;0.3064157673692017
1;0.10461318474079428;1.0;0.2918451650678576;0.7081548349321424;0.204594681294428;0.113888119015675;0.12162876514176103
1;0.07308941267059445;1.0;0.7273134322997822;0.2726865677002178;0.01844473614016597;0.2368755702775552;0.08394973790362961
1;0.02782329223114577;1.0;0.36128741049783597;0.638712589502164;0.12851784282600595;0.2146264417409914;0.03177918943030343
1;0.31085716961110715;1.0;0.5778446488202227;0.4221553511797773;0.2976739657298228;0.21854330207629777;0.38998900534358777
1;0.05097597654702674;1.0;0.5585449169779855;0.4414550830220146;0.24418794702198826;0.008056947030838856;0.05810420960149078
1;0.01785184792061571;1.0;0.48342660639425405;0.516573393605746;0.18089741832973683;0.4591415647532501;0.020910876737469553
1;0.042784435727039945;1.0;0.5045202967812739;0.49547970321872614;0.4889101343472538;0.15320299660909925;0.050707026662550614
1;0.2179590395123101;1.0;0.19925657335566294;0.8007434266443371;0.10102656458001741;0.35949374859595556;0.26414476176520374
1;0.5047728035649904;1.0;0.6104781705498251;0.3895218294501749;0.47688250313131963;0.3200893433825401;0.6910407617295732
1;0.22484559465681175;1.0;0.16429162375173045;0.8357083762482695;0.03543892025037106;0.3883791045323583;0.27258875639827707
1;0.26982902514346185;1.0;0.5760704757495968;0.4239295242504032;0.34049138643225835;0.03412144630497338;0.3562417760502753
1;0.12818985401955219;1.0;0.4920350819267142;0.5079649180732858;0.2848777118897197;0.300386341789844;0.15318113672769842
1;0.4484373076479211;1.0;0.5054794172959194;0.49452058270408056;0.3530830113832674;0.31728675111056553;0.6065416992617148
1;0.2748443401200654;1.0;0.43890890948883177;0.5610910905111682;0.09516265792815197;0.4644374210960711;0.3410341935997123
1;0.10270318803233865;1.0;0.2240978736378526;0.7759021263621474;0.12590609535571018;0.029995109440160855;0.11908528171205741
1;0.2263857115329089;1.0;0.4784446375555982;0.5215553624444018;0.4369238053333525;0.02722264046338884;0.27573352031213944
1;0.18240039432803337;1.0;0.3878974532825311;0.6121025467174689;0.34797160599986915;0.3034773523824328;0.22247489930332923
1;0.030007109081841166;1.0;0.4673193726692624;0.5326806273307376;0.4560852766139895;0.16012060682835183;0.03546316849567396
1;0.3380792943458029;1.0;0.6024089859238763;0.39759101407612374;0.45682938846479965;0.2909200450258954;0.4323739393684758
1;0.20511082839426217;1.0;0.1290069764605657;0.8709930235394343;0.05728039585212609;0.8336010101942483;0.25735480095449076
1;0.10154093555385711;1.0;0.6759633469360863;0.3240366530639137;0.42719056116107007;0.11308856811195614;0.12008512905649064
1;0.384087843190033;1.0;0.5700519625501863;0.42994803744981375;0.36258650484858673;0.19349717967654995;0.510025899037592
1;0.506088355361082;1.0;0.03474837276703735;0.9652516272329627;0.01404410783621002;0.921316747567249;0.691997294511995
1;0.10634211945786876;1.0;0.5310142173084722;0.46898578269152774;0.12437791100810747;0.30263864556617265;0.12473786644636929
1;0.2528825421013333;1.0;0.748722172720254;0.25127782727974607;0.5740764356214033;0.19932429148740297;0.31681338567722395
1;0.36237340401683077;1.0;0.588853213271104;0.41114678672889604;0.19054590600998697;0.33448478958416067;0.47395177578834946
1;0.2700809432455402;1.0;0.8665242285563284;0.1334757714436716;0.6360230866580422;0.015908680710004987;0.33644286173609744
1;0.14953376713888278;1.0;0.44754092898891173;0.5524590710110883;0.17186444684150995;0.3520705404259436;0.17872070524884545
1;0.2176697552706293;1.0;0.2907848422754469;0.7092151577245531;0.2210824425303514;0.65342630881386;0.2730318667928113
1;0.2480292743024123;1.0;0.23014841503463224;0.7698515849653678;0.2289911358928451;0.22493570499074522;0.31910601914562137
1;0.14823591903109468;1.0;0.39704483900957455;0.6029551609904255;0.23125342540301216;0.292257992833634;0.17710252237230484
1;0.18409530518016926;1.0;0.33172771389376654;0.6682722861062335;0.08971756642139501;0.47892451457395485;0.2227897021825958
1;0.11796466382244893;1.0;0.7446571228576928;0.2553428771423072;0.53327771523857;0.20688141383138647;0.14257816041257537
1;0.18228680804295896;1.0;0.25212935063156683;0.7478706493684332;0.18535350234769601;0.6253119563987412;0.22512198020984409
1;0.18497351498366876;1.0;0.2359105972434249;0.7640894027565751;0.10927657243847945;0.39156351153729657;0.22269440548215216
1;0.3639441756350679;1.0;0.2646781718660993;0.7353218281339007;0.21078436503847767;0.6662604924742664;0.4739399130106941
1;0.030338075537735473;1.0;0.9861422552083304;0.013857744791669563;0.24793796461122528;0.0021906890674080835;0.0343906600437269
1;0.0365020895722641;1.0;0.42435885033407006;0.5756411496659299;0.2035952635141914;0.11000558045256278;0.041674191342893914
1;0.3691429100388326;1.0;0.8827682062532415;0.11723179374675856;0.8535924160188202;0.07749791616570477;0.4853523780050986
1;0.44351906263590385;1.0;0.3928952384797004;0.6071047615202996;0.20429879533499484;0.5017640849104656;0.5894597668010783
1;0.5130147938875845;1.0;0.7660484989284571;0.2339515010715429;0.599633742878621;0.17801843655698696;0.7325799979927367
1;0.015649087607469515;1.0;0.3362594358028579;0.6637405641971421;0.05724786187354678;0.022634703295155288;0.017423495065804883
1;0.0922240001773689;1.0;0.6051740535281402;0.39482594647185976;0.35774619119239154;0.08832932649166068;0.10795425068812721
1;0.15730276567542792;1.0;0.9178665997508308;0.08213340024916918;0.2205881363622777;0.032875212749617716;0.18580775002027944
1;0.0968352474579955;1.0;0.09241887392294923;0.9075811260770508;0.011335563520396313;0.17688174672645735;0.1114813631714492
1;0.1484521292257691;1.0;0.4500649285883004;0.5499350714116996;0.4454450706600081;0.007366953154394966;0.4514421670058298
1;0.40479227357430325;1.0;0.5536081714027407;0.44639182859725934;0.5345997915963432;0.07230796918308205;0.5380517818977054
1;0.4753251856621146;1.0;0.7880986742463838;0.2119013257536162;0.6874292231755955;0.058849557738002205;0.6421526982673642
1;0.025731268627246028;1.0;0.5112763613736278;0.4887236386263723;0.3167086329709775;0.34175100388025237;0.030206975077251556
1;0.26119090639210424;1.0;0.20746243864501535;0.7925375613549847;0.020066422908776894;0.5024197082342727;0.3218338043337853
1;0.2502164984967677;1.0;0.8046474923439396;0.19535250765606038;0.549746283563668;0.19051923363744125;0.31515453035905694
1;0.047141304749138704;1.0;0.6218803589425204;0.37811964105747964;0.37281403337392643;0.1925145853943017;0.055155319070194574
1;0.006424016549969421;1.0;0.6475266596639808;0.3524733403360192;0.25343715328693706;0.05795503175608322;0.007279183824298893
1;0.22755547664643908;1.0;0.49704024449471895;0.502959755505281;0.15989769714809282;0.32026294638344194;0.27690576811848105
1;0.0782335571165409;1.0;0.65358066836392;0.34641933163608;0.26662416395255184;0.32196090989673926;0.09265473816921375
1;0.5173553277591486;1.0;0.37021420556396767;0.6297857944360323;0.33145338728404733;0.4958680544998838;0.7118300565746383
1;0.3398601226395753;1.0;0.5837362540973816;0.41626374590261833;0.4788443581987329;0.15621423627806622;0.43210956281880086
1;0.08926673368528373;1.0;0.3640342710222735;0.6359657289777265;0.04632915633079561;0.20881952316893226;0.10283034395902094
1;0.3635056347356477;1.0;0.41258123823106896;0.587418761768931;0.23848206716188228;0.4486597185422955;0.466764171788836
1;0.39461231724319523;1.0;0.6355834022250759;0.364416597774924;0.5545544327599025;0.21629399257980106;0.5143148409024086
1;0.49892015702137565;1.0;0.41806610181353143;0.5819338981864686;0.348420365802168;0.543586487578746;0.6791751770268578
1;0.21282969691612266;1.0;0.7288175115808879;0.27118248841911213;0.5838850749727673;0.14101585162333818;0.26280615535905777
1;0.2753496921120396;1.0;0.5409362074714368;0.4590637925285632;0.14550840396189244;0.4079428716181629;0.34188915165733
1;0.15622597924502382;1.0;0.4705206515914533;0.5294793484085467;0.3676720147262499;0.3881116452529212;0.19078624097017366
1;0.11045128679289758;1.0;0.8947838963008675;0.10521610369913245;0.4621226642082122;0.03348941248041433;0.1303977550887223
1;0.37902207890940953;1.0;0.7196247915457892;0.2803752084542108;0.5403375895303009;0.2705609418398771;0.805194095627166
1;0.3416682493941574;1.0;0.4602284441083042;0.5397715558916958;0.4523929123006501;0.20503149523084807;0.44102065580933925
1;0.07265503718663271;1.0;0.6642452283853084;0.3357547716146915;0.6630630103279579;0.27033144614458177;0.10042829075008053
1;0.26046887059811885;1.0;0.7082975714563055;0.29170242854369455;0.6823876374743085;0.03028446981624933;0.3270109391735225
1;0.34561547600245723;1.0;0.35097693520882256;0.6490230647911774;0.2693453502565481;0.265446249657919;0.44136028132161564
1;0.3187531407190618;1.0;0.5398422976906687;0.46015770230933123;0.42004630521214104;0.09526355583947621;0.401582289369049
1;0.07838874556259881;1.0;0.7449122813259572;0.25508771867404284;0.45040020584887297;0.20377719107839687;0.0931589557336808
1;0.1457450430845366;1.0;0.6382062986783252;0.3617937013216748;0.01716629856188067;0.34593612897922466;0.17279899295958215
1;0.42978948085900975;1.0;0.07437819771697918;0.9256218022830208;0.06126682464511488;0.5705808409109018;0.5841950444920099
1;0.003386820472374096;1.0;0.7264993059313936;0.27350069406860644;0.4962653982339644;0.19962663658218263;0.003969156643163038
1;0.5052153213736318;1.0;0.7850009020663439;0.21499909793365612;0.7210908080573288;0.0546367970133543;0.7449257090071774
1;0.20018729407725117;1.0;0.26610522461343467;0.7338947753865653;0.05399647703459865;0.5977974893265385;0.24496442580017772
1;0.18307989297076493;1.0;0.44689701281600736;0.5531029871839926;0.2773234994066274;0.33233621457833584;0.22223020004109212
1;0.31942402944688136;1.0;0.550015729645354;0.44998427035464605;0.503579593092847;0.3508584127662639;0.41041891431949823
1;0.14550082808812556;1.0;0.29802312593941105;0.701976874060589;0.20291966349012014;0.40488451138607684;0.17496056823129943
1;0.14994824775134136;1.0;0.3843577818100129;0.6156422181899871;0.1674596895128254;0.37777947841714765;0.17954052344709395
1;0.07871968287548703;1.0;0.9457284847729315;0.054271515227068544;0.33436455618054567;0.02348196926650543;0.09116067485976717
1;0.015913532628416494;1.0;0.4071606366912742;0.5928393633087258;0.13460463441688048;0.05604228131033037;0.017882543713416726
1;0.36438816086609394;1.0;0.2220455874922953;0.7779544125077047;0.19120386276083895;0.48229479431517336;0.666527457163456
1;0.001623001784778269;1.0;0.2517290058647087;0.7482709941352913;0.08617493654180321;0.5042792221155566;0.0018831503425964324
1;0.03265140916569903;1.0;0.8349602176749321;0.16503978232506786;0.3598095047586942;0.12136951222762014;0.03780830893096316
1;0.0022780104092916986;1.0;0.6410408546878273;0.35895914531217266;0.3302132776383021;0.15472406966572066;0.0026189133951999813
1;0.3539557819815054;1.0;0.7685050717798785;0.23149492822012152;0.7124438202385142;0.03696098410866957;0.45560902349432353
1;0.19810894066652848;1.0;0.11813131407497779;0.8818686859250222;0.038924879626103;0.8204283246770958;0.24694900503984685
1;0.4177798808671854;1.0;0.3458877071824069;0.6541122928175931;0.19058885893742233;0.5344438525055617;0.5477973102172884
1;0.15671080826641348;1.0;0.48682868153396663;0.5131713184660334;0.1870162650238333;0.31995534829437766;0.18738368910838954
1;0.21047955791061107;1.0;0.6824331252544376;0.3175668747455625;0.20479816753915314;0.20454345880189703;0.4062240686532165
1;0.1382591399636291;1.0;0.8510115430811132;0.1489884569188868;0.7277529192865538;0.011790883082502843;0.16787258848846232
1;0.01669545008536048;1.0;0.4026101244234498;0.5973898755765502;0.2636904368098785;0.3448705339489617;0.0194720352494982
1;0.00013184294975656939;1.0;0.7791653264200008;0.2208346735799992;0.1090253183685809;0.21521885927858375;0.00015080360274710822
1;0.21095047446876003;1.0;0.49359600000119386;0.5064039999988061;0.4007563034270027;0.4535243956997922;0.2636031249437651
1;0.1550216509016526;1.0;0.648812702378895;0.35118729762110495;0.3201717372703385;0.05785870561171732;0.18347385479459874
1;0.06809422983252732;1.0;0.8138118583652565;0.18618814163474354;0.7186608878749925;0.09246500793642325;0.08186480894410311
1;0.37277261084449526;1.0;0.4085135799070396;0.5914864200929604;0.3249710179192795;0.457172806795562;0.48280416342607585
1;0.1669298731443987;1.0;0.6739874214951532;0.3260125785048468;0.3465560629467569;0.050239219784506094;0.19848679848965983
1;0.3074407489066856;1.0;0.364843717709321;0.635156282290679;0.08863398147158492;0.4413449813254884;0.3851367105233947
1;0.16434250832871666;1.0;0.4555095879183163;0.5444904120816837;0.2692037823852739;0.24751405562546708;0.19704341808500975
1;0.05067060273518412;1.0;0.5677463304045907;0.43225366959540934;0.05903264267694386;0.30283699798068625;0.05831104893936867
1;0.10624100623427123;1.0;0.20458420388849274;0.7954157961115073;0.06834293062046515;0.5413983078385693;0.12653497195197747
1;0.032527780901266894;1.0;0.313389363666555;0.686610636333445;0.23007444055760026;0.12318228875370257;0.037245373567452514
1;0.45404417617636184;1.0;0.5408822619472708;0.4591177380527291;0.41408518310158954;0.3256689316303542;0.6051545470392615
1;0.05737634808985332;1.0;0.20089631759709503;0.799103682402905;0.1487326991488168;0.06651708017588712;0.06535743500142294
1;0.21237614539635782;1.0;0.6319665358438382;0.36803346415616184;0.23342330325653377;0.2613506530490566;0.2575769208417917
1;0.034330725687738615;1.0;0.22077325219416644;0.7792267478058336;0.009935987763182736;0.3667839899953155;0.03938651571209049
1;0.02706028144742609;1.0;0.27247629707561916;0.7275237029243808;0.23853049085513328;0.4370786589800472;0.03186029421325857
1;0.40231323102142913;1.0;0.2633562411302669;0.7366437588697331;0.2489225336255684;0.35695091620359726;0.5315103126628044
1;0.4989202315146;1.0;0.19696926706533413;0.8030307329346659;0.14737686986085455;0.6298275078888566;0.7524441030868915
1;0.5159396593533083;1.0;0.5561943449213684;0.4438056550786315;0.5124962379776834;0.2853623456379215;0.7163026825439189
1;0.24634409024097273;1.0;0.11700174395770568;0.8829982560422943;0.10180680104242891;0.4646415179092753;0.30346530299380253
1;0.3718874915699945;1.0;0.0437116199964418;0.9562883800035582;0.004341874189395302;0.6298105929308956;0.4780953779461473
1;0.4079313142701874;1.0;0.3371150292412387;0.6628849707587613;0.2790905023442166;0.6207012822292631;0.5394392850687864
1;0.28592418492166316;1.0;0.4541133282462029;0.5458866717537971;0.09967680216396595;0.48071929321797663;0.35662522817916137
1;0.10687497345122972;1.0;0.45440508657344747;0.5455949134265525;0.374334992357877;0.17775442273206915;0.12677574296207653
1;0.125263661092716;1.0;0.5900960133408015;0.4099039866591984;0.2618681535209072;0.02415598457510349;0.14612992707445416
1;0.00016777204145493;1.0;0.6716136420301007;0.32838635796989935;0.6712716763057873;0.16442085912418686;0.0002954960023070325
1;0.06500999129390622;1.0;0.5695904465806162;0.4304095534193838;0.4091423285824716;0.3329257137520984;0.07760095373108283
1;0.1415102371925689;1.0;0.5673370663089261;0.4326629336910739;0.04661097413487994;0.24349818679335303;0.16600596810155438
1;0.14700020597486652;1.0;0.7582342202923031;0.2417657797076969;0.39659647861604264;0.07589044440488733;0.4711932164358709
1;0.4978173627422006;1.0;0.7749398772351503;0.22506012276484966;0.7137955299492887;0.15363732729498913;0.6762498498729312
1;0.10108164200702047;1.0;0.6276893810008826;0.37231061899911744;0.5480204356300378;0.02829345136003788;0.12003178139234198
1;0.15987391580645327;1.0;0.5193644498163278;0.4806355501836722;0.3189182826369412;0.024852198014504834;0.1891296098004211
1;0.3032536645705876;1.0;0.304196253829893;0.695803746170107;0.2137575553469562;0.6794600650702727;0.3920089494402482
1;0.11394819387334561;1.0;0.592508888070165;0.40749111192983506;0.22253577613955197;0.08087950567314695;0.1326259373720758
1;0.19000683332375246;1.0;0.39821983713938924;0.6017801628606108;0.20390678583609595;0.30341074409878654;0.2291786172313478
1;0.13030055363381499;1.0;0.7547464773274977;0.24525352267250228;0.3256040641862389;0.06518077468656125;0.15330804006355184
1;0.12593367782570586;1.0;0.24454601197829917;0.7554539880217008;0.012744010254749642;0.4228174225083745;0.14852724745718518
1;0.10708596673446927;1.0;0.7874726892428143;0.2125273107571857;0.5724427248894525;0.009042445325257727;0.12726295331572454
1;0.03422830159602279;1.0;0.34413845450624136;0.6558615454937586;0.2976537554210695;0.24683346212960555;0.03990089295653234
1;0.24323073392632105;1.0;0.6661312024992828;0.3338687975007172;0.5280560866191083;0.1801883417845221;0.30227276650060736
1;0.21397015816519452;1.0;0.6643969557944749;0.3356030442055251;0.11603092322343403;0.32685479494214736;0.2611480475067555
1;0.016369726532490466;1.0;0.4377617763063024;0.5622382236936976;0.0761598463930045;0.3666341648117855;0.018813773473871916
1;0.48037053925329654;1.0;0.327459278521519;0.672540721478481;0.27864303680689045;0.4831774781872027;0.649728438524545
1;0.1414300862262449;1.0;0.3369964254520068;0.6630035745479932;0.07709764467456749;0.5516326517154245;0.17026589615076915
1;0.3412158355954657;1.0;0.09962947987241344;0.9003705201275866;0.09446992136831094;0.5459915880488492;0.43577980398478733
1;0.29552496462950273;1.0;0.49115678765013004;0.50884321234987;0.32191947480171473;0.28210462628564786;0.36972572918319463
1;0.4006271647548449;1.0;0.14519773801453206;0.8548022619854679;0.047664890894073726;0.6489740455683599;0.5213528244160117
1;0.2989171914699294;1.0;0.3642728916763007;0.6357271083236993;0.36402010602422097;0.3357045535371894;0.5147130502769433
1;0.268227239543805;1.0;0.35033630840980423;0.6496636915901958;0.22640228803682144;0.5507462626771114;0.33749412177473936
1;0.030743717871766905;1.0;0.7290186962510244;0.27098130374897555;0.07284553196678546;0.23861320101688002;0.03510222491721141
1;0.11169972260557975;1.0;0.4580074616966556;0.5419925383033444;0.2675357522693749;0.24609927410399454;0.13213462505477233
1;0.3270940430959755;1.0;0.5935090514770558;0.40649094852294426;0.12609202096038077;0.3510309992001978;0.4187494288151321
1;0.2964954938187954;1.0;0.5979611435640164;0.4020388564359836;0.523679805882515;0.07679346589119275;0.3713645063726397
1;0.2883938530921751;1.0;0.8302343538040824;0.16976564619591764;0.5935993680518638;0.07798156440692129;0.3616137519616868
1;0.05086220524867926;1.0;0.6221066284873522;0.3778933715126478;0.016827767713973804;0.29139389912764146;0.0582836124717682
1;0.28926245621488084;1.0;0.7400341832085526;0.25996581679144737;0.3912639539910335;0.013662955162493903;0.38575754776786275
